FIPS,Almonds,Apples,Apricots,Avocados,Bananas,Cherries,Chestnuts,Citrus Totals,"Citrus, Other",Coffee,Dates,Figs,Grapefruit,Grapes,Guavas,Hazelnuts,Kiwifruit,Kumquats,Lemons,Limes,Macadamias,Mangoes,Nectarines,Non-Citrus Totals,"Non-Citrus, Other",Olives,Oranges,Papayas,Passion Fruit,Peaches,Pears,Pecans,Persimmons,Pistachios,Plum-Apricot Hybrids,Plums,Plums & Prunes,Pomegranates,Prunes,Tangelos,Tangerines,Temples,Tree Nut Totals,"Tree Nuts, Other",Walnuts
5143,0,6,0,0,0,0,0,1,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,5,2,8,0,0,0,0,0,0,0,0,0,0,5,1,0
5145,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,2,13,0,0,0,0,0,0,0,0,0,0,6,0,0
5147,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0
5149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
6001,5,2,7,0,0,0,0,2,0,0,0,0,0,74,0,0,0,0,2,0,0,0,0,93,2,6,4,0,0,0,0,0,1,4,0,2,2,3,0,0,0,0,9,0,0
6003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6005,0,6,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,136,1,13,0,0,0,8,12,0,0,1,0,2,6,0,4,0,0,0,26,0,25
6007,373,32,5,1,0,5,3,70,0,0,0,4,5,58,0,0,57,0,10,1,0,0,3,315,2,80,99,0,0,113,39,24,19,14,2,16,85,12,71,1,23,0,789,1,503
6009,5,15,0,0,0,3,0,2,0,0,0,0,0,70,0,3,0,0,2,0,0,0,0,110,0,34,4,0,0,6,4,0,0,1,0,0,0,1,0,2,0,0,35,0,29
6011,159,6,5,1,0,0,0,7,0,0,0,1,0,9,0,0,0,0,2,0,0,0,2,36,1,7,12,0,0,23,10,6,3,2,0,1,13,3,12,0,1,0,266,0,124
6013,4,15,24,0,0,24,0,9,5,0,0,2,0,97,0,0,0,0,5,0,0,0,12,163,7,10,17,0,0,78,8,0,9,3,5,8,9,7,5,0,0,0,38,1,30
6017,21,185,1,7,0,26,6,16,1,0,0,9,1,283,0,4,1,0,10,2,0,0,8,454,12,25,26,0,0,150,94,2,13,5,4,25,25,11,0,0,1,0,90,1,67
6019,790,67,59,5,0,80,0,530,23,0,0,15,24,2075,0,0,10,2,57,0,0,0,153,2638,71,37,999,0,0,661,24,100,103,179,29,213,244,122,32,12,96,0,1072,18,140
6021,181,10,8,0,0,6,1,46,7,0,0,0,3,17,0,0,5,2,10,0,0,0,2,278,1,198,85,0,0,47,14,22,1,13,1,6,56,8,50,0,7,0,328,0,169
6023,1,67,0,2,0,9,3,4,0,0,0,5,0,53,0,0,0,0,4,0,0,0,2,130,1,3,0,0,0,38,33,0,0,0,2,14,18,0,7,0,0,0,9,0,6
6025,0,0,0,0,0,0,0,15,0,0,16,1,6,1,0,0,0,0,14,0,0,0,0,19,0,1,12,0,0,0,0,0,0,2,0,0,0,0,0,6,5,0,3,0,3
6027,0,4,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6029,298,50,17,5,0,42,0,156,0,0,1,2,15,220,0,0,1,0,28,0,0,0,14,329,6,5,327,0,0,77,28,2,13,145,1,13,15,18,2,7,24,0,411,0,18
6031,84,2,10,0,0,14,0,5,0,0,0,0,0,39,0,0,1,0,0,0,0,0,25,120,7,1,8,0,0,85,0,10,12,59,8,20,21,29,1,0,2,0,313,9,197
6033,2,19,0,0,0,0,0,0,0,0,0,3,0,175,0,2,2,0,0,0,0,0,0,222,4,18,0,0,0,28,69,0,0,0,0,0,2,0,2,0,0,0,328,8,320
6035,1,7,0,0,0,2,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
6037,8,35,15,75,2,22,0,69,2,0,0,4,4,69,0,0,0,0,34,0,3,2,3,233,21,8,96,0,0,93,12,0,11,11,0,7,7,2,1,0,2,0,21,0,4
6039,392,11,1,0,0,14,0,41,2,0,0,22,0,345,0,1,4,0,0,0,0,0,0,428,0,12,70,0,0,28,4,8,2,223,0,3,14,45,11,4,9,0,577,0,32
6041,0,11,0,0,0,0,0,3,1,0,0,3,0,28,0,0,0,0,2,0,2,0,0,43,1,9,0,0,0,0,10,0,0,0,0,1,1,0,0,0,0,0,6,1,3
6043,1,13,0,0,0,0,0,2,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,40,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0
6045,0,101,0,1,0,0,3,3,0,0,0,0,0,393,2,0,1,0,3,0,0,0,0,488,6,24,6,0,0,21,79,2,3,2,0,0,0,0,0,0,0,0,17,0,11
6047,946,4,19,1,0,19,1,9,1,0,0,19,0,39,2,0,2,0,1,0,0,0,11,153,11,8,20,0,0,95,4,12,1,58,4,4,14,16,10,1,0,0,1075,9,104
6049,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
6051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6053,3,26,2,17,0,0,0,26,0,0,0,1,3,187,0,2,6,0,17,0,0,0,1,242,0,28,24,0,0,9,18,0,4,0,0,6,6,4,0,0,0,0,22,0,20
6055,5,15,0,3,0,0,0,12,4,0,0,10,0,1367,1,0,0,0,7,0,0,0,3,1409,5,63,6,0,0,26,14,0,8,0,0,9,16,3,8,0,1,0,27,2,21
6057,5,51,5,0,0,7,7,11,0,0,0,6,0,67,0,2,0,0,5,0,0,0,10,135,6,7,18,0,0,94,30,0,4,0,5,7,7,0,0,0,2,0,17,0,5
6059,0,5,0,48,0,0,0,59,6,0,1,0,7,7,0,0,0,2,27,0,0,0,0,68,7,2,104,0,0,2,6,0,5,0,1,2,2,7,0,0,1,0,0,0,0
6061,16,44,9,0,0,14,3,142,36,0,0,7,9,81,0,0,15,1,33,1,0,0,6,164,11,7,148,0,0,103,64,16,16,7,6,29,29,9,0,3,39,0,50,0,20
6065,10,43,15,626,0,13,0,647,11,0,124,9,247,158,6,0,2,7,183,19,3,3,7,976,23,11,763,0,0,76,18,16,18,7,0,8,9,14,1,20,31,0,48,1,24
6067,10,25,7,0,0,21,1,16,2,0,0,6,0,102,0,0,1,0,6,0,0,0,3,161,2,3,21,0,0,30,80,6,4,6,0,5,5,1,0,0,1,0,33,0,21
6069,2,12,56,5,0,12,0,3,0,0,0,1,0,47,0,0,1,0,3,0,0,0,2,128,0,13,4,0,0,28,2,0,4,0,0,0,0,1,0,0,0,0,91,1,88
6071,6,53,5,48,0,9,0,278,3,0,0,1,21,19,0,0,2,0,35,2,0,3,3,152,12,7,559,0,0,47,22,8,2,38,3,6,6,9,0,4,4,0,51,0,4
6073,12,143,23,2614,3,4,1,1424,42,0,0,36,152,262,70,0,0,35,554,208,101,8,17,3059,98,24,1844,1,12,198,27,0,100,14,4,24,24,58,0,51,61,0,142,1,27
6075,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6077,725,47,26,2,0,372,4,17,0,0,0,2,3,762,0,0,1,0,10,0,0,0,13,1150,0,35,41,0,0,124,39,8,26,11,6,9,9,18,2,0,4,0,1322,0,679
6079,63,132,25,194,1,6,0,107,6,0,0,5,4,554,4,0,4,0,80,2,3,0,5,882,17,85,138,0,1,111,48,4,8,23,6,10,10,15,0,0,4,0,194,3,124
6081,0,14,6,2,0,1,0,4,2,0,0,2,0,27,2,0,0,0,2,0,0,0,2,50,2,4,0,0,0,5,6,0,2,0,0,5,5,2,0,0,0,0,3,0,3
6083,5,28,3,455,5,1,0,103,2,0,0,0,1,184,1,0,1,0,62,8,6,0,1,673,35,18,127,0,2,18,2,0,16,8,0,3,3,7,0,2,10,0,28,0,9
6085,8,18,49,3,0,39,0,17,0,0,0,3,0,176,0,3,3,0,9,0,2,0,4,296,7,11,32,0,0,49,8,0,17,6,0,4,17,1,13,0,2,0,70,2,54
6087,3,122,0,18,0,4,1,27,0,0,0,0,1,106,0,0,2,0,25,5,0,0,2,242,1,12,22,0,0,20,31,0,8,0,0,7,10,0,3,0,0,0,8,0,4
6089,6,53,3,0,0,8,0,9,2,0,0,8,1,63,0,2,0,0,4,0,0,0,4,166,0,47,8,0,0,71,38,30,8,0,0,13,14,3,1,2,3,0,83,1,67
6091,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6093,3,10,0,0,0,0,1,1,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,15,0,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,5,0,3
6095,48,14,24,0,0,12,0,16,1,0,0,4,0,91,0,0,2,0,8,0,0,0,5,162,2,25,28,0,0,43,19,4,13,6,1,11,32,2,22,1,0,0,167,1,133
6097,17,252,7,0,0,7,4,30,2,0,0,13,0,1683,1,0,2,0,23,0,0,0,0,1944,5,120,48,0,0,90,117,0,13,0,8,30,35,3,5,0,4,0,52,0,40
6099,1566,49,59,0,0,93,10,32,1,0,2,9,0,105,0,0,8,0,16,1,0,0,14,340,8,8,36,0,0,230,0,14,9,11,9,17,19,15,2,1,1,0,1930,15,551
6101,75,7,1,0,0,12,0,9,0,0,0,0,0,8,0,0,10,0,4,0,0,0,1,280,8,5,4,0,0,186,2,4,21,6,0,16,200,9,184,0,7,0,596,8,526
6103,62,16,11,0,0,6,0,8,0,0,0,5,0,36,0,0,1,0,0,0,0,0,1,374,2,210,14,0,0,45,4,22,2,8,2,16,119,0,104,0,1,0,263,3,200
6105,0,25,0,0,0,0,0,5,5,0,0,0,0,25,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,8,8,0,0,0,0,5,5,0,0,0,0,0,0,0,0
6107,150,42,48,35,0,70,1,1812,21,0,1,7,104,365,5,0,26,1,245,8,0,0,101,1266,36,381,3849,1,0,349,41,58,129,182,30,216,246,149,38,47,202,0,769,17,476
6109,1,14,2,0,0,2,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,40,5,11,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2
6111,12,31,10,1070,0,1,0,824,2,0,0,4,27,40,4,0,0,0,435,4,6,0,3,1156,21,5,1048,0,3,56,11,0,19,0,0,8,8,6,0,7,84,0,25,1,6
6113,98,5,16,0,0,1,2,40,4,0,2,11,3,70,0,0,1,0,8,0,0,0,1,132,2,23,78,0,0,27,0,2,7,14,3,6,17,6,11,0,4,0,247,0,158
6115,22,23,11,0,0,14,1,18,2,0,0,0,4,26,0,0,10,0,7,0,0,0,9,154,2,32,22,0,0,111,9,2,13,7,2,10,57,5,48,0,5,0,139,3,126
8001,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8005,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8007,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8013,0,15,2,0,0,10,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,28,0,0,0,0,0,3,4,0,0,0,0,0,6,0,0,0,0,0,1,0,0
8014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8015,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8021,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8029,1,82,18,0,0,55,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,3,128,2,0,0,0,0,54,20,0,0,0,0,0,6,0,0,0,0,0,1,0,0
8033,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8035,0,2,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8039,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8041,0,4,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8043,0,38,2,0,0,9,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,4,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8045,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8055,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
8059,0,3,2,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8063,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0
8067,0,15,5,0,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,1,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0
8069,0,18,6,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8071,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8073,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8077,0,45,40,0,0,57,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,4,264,0,0,0,0,0,165,24,4,0,0,0,0,16,0,0,0,0,0,4,1,3
8083,0,29,8,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,11,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0
8085,0,16,2,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,7,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8087,0,3,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
8089,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
8097,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8099,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8101,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
8109,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8119,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8123,0,8,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9001,0,33,0,0,0,18,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,7,39,6,0,0,0,0,26,16,0,0,0,0,0,18,0,0,0,0,0,0,0,0
9003,0,53,1,0,0,9,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,62,0,0,0,0,0,26,19,0,0,0,0,0,16,0,0,0,0,0,0,0,0
9005,0,35,6,0,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,48,5,0,0,0,0,22,27,0,0,0,0,0,16,0,0,0,0,0,1,0,1
9007,0,18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,23,0,0,0,0,0,12,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0
9009,0,26,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,50,8,0,0,0,0,18,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0
9011,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,19,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0
9013,0,17,0,0,0,13,1,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,23,2,0,0,0,0,13,8,0,0,0,0,0,10,0,0,0,0,0,7,0,0
9015,0,18,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,16,14,0,0,0,0,0,6,0,0,0,0,0,0,0,0
10001,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10003,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10005,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12001,0,9,0,0,0,0,34,15,0,0,0,4,5,24,0,0,0,0,0,0,0,0,0,50,6,0,31,0,0,11,19,301,20,0,0,0,0,0,0,0,0,0,168,0,0
12003,0,3,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,13,42,1,0,0,0,1,0,0,0,0,0,19,0,0
12005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
12007,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,56,0,0
12009,0,0,0,13,2,1,0,98,0,0,0,0,45,7,8,0,0,0,8,4,0,39,0,51,8,0,186,3,0,7,0,0,1,0,0,0,0,2,0,1,5,2,0,0,0
12011,0,3,0,6,9,0,2,12,7,0,0,0,0,0,9,0,0,0,2,0,0,27,0,56,37,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0
12013,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,15,2,0
12015,0,0,0,0,0,0,0,45,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,99,1,0,1,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0
12017,0,0,0,0,0,0,0,10,1,0,0,0,6,4,0,0,0,0,0,0,0,0,0,11,3,0,19,0,0,6,2,0,2,0,0,0,0,0,0,2,3,0,0,0,0
12019,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,7,0,0
12021,0,0,0,3,0,0,0,32,3,0,0,0,6,3,0,0,0,0,0,2,0,0,0,13,10,0,68,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0
12023,0,0,0,1,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,13,0,1,2,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,32,0,0
12027,0,0,0,0,0,0,0,177,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,421,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12029,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,4,0,0
12031,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,10,0,0,8,0,0,0,2,50,3,0,0,0,0,0,0,0,0,0,25,0,0
12033,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,11,0,0,12,0,0,4,0,165,0,0,0,0,0,0,0,0,0,0,81,0,0
12035,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12039,0,4,0,0,0,0,2,5,4,0,0,2,0,7,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,2,88,2,0,0,0,2,0,0,0,0,0,46,0,0
12041,0,0,0,0,0,0,2,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,3,44,0,0,0,0,0,0,0,0,0,0,24,0,0
12043,0,1,0,0,0,0,0,14,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,33,0,0,1,1,2,0,0,0,0,0,0,0,0,2,1,1,0,0
12045,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0
12047,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,2,0,0
12049,0,0,0,0,0,0,0,301,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,737,0,0,1,0,0,0,0,0,0,0,0,0,8,7,1,0,0,0
12051,0,0,0,0,0,0,0,93,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,7,1,0,240,0,0,3,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0
12053,0,0,0,0,0,0,0,38,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,2,2,61,0,0,0,0,0,2,0,0,0,0,0,0,4,12,0,0,0,0
12055,0,3,0,0,0,0,0,200,0,0,0,0,18,13,0,0,0,0,0,0,0,0,0,26,6,0,471,0,0,9,0,0,0,0,0,0,0,0,0,3,15,2,0,0,0
12057,0,5,0,0,3,0,0,204,6,0,0,1,21,13,1,0,0,0,4,0,0,3,0,38,3,0,413,3,0,13,5,0,9,0,0,0,2,0,0,4,11,5,0,0,0
12059,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,2,42,0,0,0,0,0,0,0,0,0,0,21,0,0
12061,0,0,0,0,0,0,0,122,2,0,0,0,95,2,0,0,0,0,1,0,0,1,0,5,1,0,152,0,0,2,0,0,0,0,0,0,0,0,0,10,7,1,0,0,0
12063,0,2,0,0,0,0,2,7,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,26,0,2,6,0,0,2,4,107,0,0,0,0,2,1,0,0,3,0,53,1,0
12065,0,0,0,0,0,0,4,2,0,0,0,0,0,19,0,0,0,0,2,0,0,0,0,24,2,0,0,0,0,2,0,186,3,0,0,0,3,0,0,0,2,0,90,0,0
12067,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,7,0,0
12069,0,1,2,0,0,0,6,292,11,0,0,3,43,16,0,0,0,0,3,0,0,0,1,34,2,0,528,0,0,9,4,22,9,0,0,0,0,2,0,35,41,1,17,0,0
12071,0,0,0,6,2,0,0,61,9,0,0,0,17,2,0,0,0,0,1,2,0,61,0,84,39,0,107,4,2,0,0,4,0,0,0,0,0,0,0,2,6,0,4,2,0
12073,0,3,0,0,0,0,4,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,10,0,0
12075,0,3,0,2,0,0,2,2,0,0,0,0,2,4,0,0,0,0,0,0,0,0,3,19,0,0,4,0,0,7,3,34,8,0,0,0,3,0,0,0,0,0,18,0,0
12079,0,0,0,1,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,33,0,0
12081,0,0,0,0,0,0,0,57,2,0,0,0,9,12,0,0,0,0,1,0,0,3,0,16,0,0,140,0,0,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0
12083,0,3,0,0,0,0,9,93,11,0,0,1,22,19,0,0,0,0,0,0,0,0,0,34,0,2,168,0,0,13,0,44,9,0,0,0,3,0,0,10,15,0,29,0,0
12085,0,0,0,2,2,0,0,15,0,0,0,0,3,0,2,0,0,0,0,0,0,6,0,13,7,0,37,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0
